placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
geoId/72151,Yabucoa Municipio,2013,37404,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2014,36903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2015,36279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2016,35670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2017,35025,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2018,34149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2019,33499,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72151,Yabucoa Municipio,2020,32867,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2011,42516,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2012,41876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2013,41194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2014,40391,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2015,39474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2016,38519,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2017,37585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2018,36439,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2019,35428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72153,Yauco Municipio,2020,34501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72001,Adjuntas Municipio,2010,19483,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72003,Aguada Municipio,2010,41959,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72005,Aguadilla Municipio,2010,60949,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72007,Aguas Buenas Municipio,2010,28659,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72009,Aibonito Municipio,2010,25900,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72011,A?asco Municipio,2010,29261,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72013,Arecibo Municipio,2010,96440,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72015,Arroyo Municipio,2010,19575,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72017,Barceloneta Municipio,2010,24816,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72019,Barranquitas Municipio,2010,30318,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72021,Bayam¨®n Municipio,2010,208116,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72023,Cabo Rojo Municipio,2010,50917,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72025,Caguas Municipio,2010,142893,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72027,Camuy Municipio,2010,35159,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72029,Can¨®vanas Municipio,2010,47648,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72031,Carolina Municipio,2010,176762,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72033,Cata?o Municipio,2010,28140,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72035,Cayey Municipio,2010,48119,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72037,Ceiba Municipio,2010,13631,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72039,Ciales Municipio,2010,18782,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72041,Cidra Municipio,2010,43480,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72043,Coamo Municipio,2010,40512,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72045,Comer¨ªo Municipio,2010,20778,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72047,Corozal Municipio,2010,37142,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72049,Culebra Municipio,2010,1818,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72051,Dorado Municipio,2010,38165,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72053,Fajardo Municipio,2010,36993,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72054,Florida Municipio,2010,12680,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72055,Gu¨¢nica Municipio,2010,19427,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72057,Guayama Municipio,2010,45362,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72059,Guayanilla Municipio,2010,21581,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72061,Guaynabo Municipio,2010,97924,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72063,Gurabo Municipio,2010,45369,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72065,Hatillo Municipio,2010,41953,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72067,Hormigueros Municipio,2010,17250,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72069,Humacao Municipio,2010,58466,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72071,Isabela Municipio,2010,45631,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72073,Jayuya Municipio,2010,16642,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72075,Juana D¨ªaz Municipio,2010,50747,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72077,Juncos Municipio,2010,40290,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72079,Lajas Municipio,2010,25753,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72081,Lares Municipio,2010,30753,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72083,Las Mar¨ªas Municipio,2010,9881,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72085,Las Piedras Municipio,2010,38675,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72087,Lo¨ªza Municipio,2010,30060,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72089,Luquillo Municipio,2010,20068,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72091,Manat¨ª Municipio,2010,44113,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72093,Maricao Municipio,2010,6276,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72095,Maunabo Municipio,2010,12225,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72097,Mayag¨¹ez Municipio,2010,89080,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72099,Moca Municipio,2010,40109,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72101,Morovis Municipio,2010,32610,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72103,Naguabo Municipio,2010,26720,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72105,Naranjito Municipio,2010,30402,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72107,Orocovis Municipio,2010,23423,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72109,Patillas Municipio,2010,19277,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72111,Pe?uelas Municipio,2010,24282,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72113,Ponce Municipio,2010,166327,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72115,Quebradillas Municipio,2010,25919,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72117,Rinc¨®n Municipio,2010,15200,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72119,R¨ªo Grande Municipio,2010,54304,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72121,Sabana Grande Municipio,2010,25265,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72123,Salinas Municipio,2010,31078,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72125,San Germ¨¢n Municipio,2010,35527,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72127,San Juan Municipio,2010,395326,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72129,San Lorenzo Municipio,2010,41058,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72131,San Sebasti¨¢n Municipio,2010,42430,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72133,Santa Isabel Municipio,2010,23274,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72135,Toa Alta Municipio,2010,74066,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72137,Toa Baja Municipio,2010,89609,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72139,Trujillo Alto Municipio,2010,74842,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72141,Utuado Municipio,2010,33149,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72143,Vega Alta Municipio,2010,39951,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72145,Vega Baja Municipio,2010,59662,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72147,Vieques Municipio,2010,9301,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72149,Villalba Municipio,2010,26073,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72151,Yabucoa Municipio,2010,37941,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
geoId/72153,Yauco Municipio,2010,42043,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
