State,Year,Total_Population,Source:Count_Person
Vermont,2005,621215,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2006,622892,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2007,623481,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2008,624151,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2009,624817,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2010,625886,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2011,627197,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2012,626361,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2013,626603,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2014,625693,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2015,625810,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2016,624366,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2017,625132,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2018,624802,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2019,624046,https://www2.census.gov/programs-surveys/popest/tables
Vermont,2020,623347,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1990,6213526,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1991,6283853,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1992,6383315,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1993,6464795,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1994,6536771,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1995,6601392,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1996,6665491,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1997,6732878,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1998,6789225,https://www2.census.gov/programs-surveys/popest/tables
Virginia,1999,6872912,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2000,7105817,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2001,7198362,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2002,7286873,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2003,7366977,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2004,7475575,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2005,7577105,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2006,7673725,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2007,7751000,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2008,7833496,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2009,7925937,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2010,8024004,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2011,8102437,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2012,8187456,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2013,8255861,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2014,8315430,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2015,8367303,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2016,8417651,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2017,8471011,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2018,8510920,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2019,8556642,https://www2.census.gov/programs-surveys/popest/tables
Virginia,2020,8590563,https://www2.census.gov/programs-surveys/popest/tables
Washington,1990,4900780,https://www2.census.gov/programs-surveys/popest/tables
Washington,1991,5013443,https://www2.census.gov/programs-surveys/popest/tables
Washington,1992,5139011,https://www2.census.gov/programs-surveys/popest/tables
Washington,1993,5247704,https://www2.census.gov/programs-surveys/popest/tables
Washington,1994,5334896,https://www2.census.gov/programs-surveys/popest/tables
Washington,1995,5431024,https://www2.census.gov/programs-surveys/popest/tables
Washington,1996,5509963,https://www2.census.gov/programs-surveys/popest/tables
Washington,1997,5604105,https://www2.census.gov/programs-surveys/popest/tables
Washington,1998,5687832,https://www2.census.gov/programs-surveys/popest/tables
Washington,1999,5756361,https://www2.census.gov/programs-surveys/popest/tables
Washington,2000,5910512,https://www2.census.gov/programs-surveys/popest/tables
Washington,2001,5985722,https://www2.census.gov/programs-surveys/popest/tables
Washington,2002,6052349,https://www2.census.gov/programs-surveys/popest/tables
Washington,2003,6104115,https://www2.census.gov/programs-surveys/popest/tables
Washington,2004,6178645,https://www2.census.gov/programs-surveys/popest/tables
Washington,2005,6257305,https://www2.census.gov/programs-surveys/popest/tables
Washington,2006,6370753,https://www2.census.gov/programs-surveys/popest/tables
Washington,2007,6461587,https://www2.census.gov/programs-surveys/popest/tables
Washington,2008,6562231,https://www2.census.gov/programs-surveys/popest/tables
Washington,2009,6667426,https://www2.census.gov/programs-surveys/popest/tables
Washington,2010,6743009,https://www2.census.gov/programs-surveys/popest/tables
Washington,2011,6827479,https://www2.census.gov/programs-surveys/popest/tables
Washington,2012,6898599,https://www2.census.gov/programs-surveys/popest/tables
Washington,2013,6966252,https://www2.census.gov/programs-surveys/popest/tables
Washington,2014,7057531,https://www2.census.gov/programs-surveys/popest/tables
Washington,2015,7167287,https://www2.census.gov/programs-surveys/popest/tables
Washington,2016,7299961,https://www2.census.gov/programs-surveys/popest/tables
Washington,2017,7427951,https://www2.census.gov/programs-surveys/popest/tables
Washington,2018,7526793,https://www2.census.gov/programs-surveys/popest/tables
Washington,2019,7614024,https://www2.census.gov/programs-surveys/popest/tables
Washington,2020,7693612,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1990,1792481,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1991,1798212,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1992,1805462,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1993,1816179,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1994,1818490,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1995,1820560,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1996,1818983,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1997,1815588,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1998,1811688,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,1999,1806928,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2000,1807021,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2001,1801481,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2002,1805414,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2003,1812295,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2004,1816438,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2005,1820492,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2006,1827912,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2007,1834052,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2008,1840310,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2009,1847775,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2010,1854265,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2011,1856606,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2012,1857446,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2013,1854768,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2014,1850569,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2015,1843332,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2016,1832435,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2017,1818683,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2018,1805953,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2019,1795263,https://www2.census.gov/programs-surveys/popest/tables
West Virginia,2020,1784787,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1990,4902265,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1991,4952675,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1992,5004636,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1993,5055318,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1994,5095504,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1995,5137004,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1996,5173828,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1997,5200235,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1998,5222124,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,1999,5250446,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2000,5373999,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2001,5406835,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2002,5445162,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2003,5479203,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2004,5514026,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2005,5546166,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2006,5577655,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2007,5610775,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2008,5640996,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2009,5669264,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2010,5690538,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2011,5705840,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2012,5720825,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2013,5738012,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2014,5753199,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2015,5762927,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2016,5775170,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2017,5793147,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2018,5809319,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2019,5824581,https://www2.census.gov/programs-surveys/popest/tables
Wisconsin,2020,5832655,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1990,453401,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1991,457739,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1992,463491,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1993,469033,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1994,474982,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1995,478447,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1996,480085,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1997,480031,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1998,480045,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,1999,479602,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2000,494300,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2001,494657,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2002,500017,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2003,503453,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2004,509106,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2005,514157,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2006,522667,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2007,534876,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2008,546043,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2009,559851,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2010,564531,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2011,567491,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2012,576656,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2013,582620,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2014,583159,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2015,586389,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2016,585243,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2017,579994,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2018,579054,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2019,580116,https://www2.census.gov/programs-surveys/popest/tables
Wyoming,2020,582328,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2000,3810605,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2001,3818774,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2002,3823701,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2003,3826095,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2004,3826878,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2005,3821362,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2006,3805214,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2007,3782995,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2008,3760866,https://www2.census.gov/programs-surveys/popest/tables
Puerto Rico,2009,3740410,https://www2.census.gov/programs-surveys/popest/tables
